𥦮			⿳穴口冋
𥦴			⿱穴⿱⿺丄⺝八
𥪖			⿱立⿻臼乚
𥪖			⿱立⿻𦥑乚
𥭗			⿱𥫗夆
𥭛			⿱𥫗酉
𥭭			⿱𥫗坐
𥭴			⿱𥫗辛
𥭷			⿳𥫗日亾
𥭽			⿱𥫗足
𥹷			⿰米㐬
𥹺			⿸广⿱⿻{43}丨米
𥹺			⿸广⿻{43}米
𥺀			⿰米弟
𦀓			⿰糹辛
𦋅			⿱罒⿹勹圭
𦋐			⿱㓁卓
𦎍			⿱𦍌言
𦕾			⿰耳𠯑
𦝚			⿰月盈
𦝚			⿰⺼盈
𦝲			⿰⺼曷
𦝲			⿰月曷
𦞅			⿱𱕻⺝
𦞅			⿱𱕻⺼
𦤔			⿱自㝑
𦥳			⿱臾㠯
𦥳			⿱⿻𦥑人⿰丨⿱{50}{50}
𦥷			⿳⿴𦥑⺝一八
𦥷			⿳⿴𦥑冃一八
𦳃			⿱艹耶
𦳊			⿱艹𱕻
𦳝			⿱艹昜
𦳪			⿱艹㢲
𦴋			⿳⿱艹罒冖又
𦴋			⿳⿱卝罒冖又
𦴋			⿳𦭝冖又
𦴹			⿱艹⿵戌𣥂
𦴼			⿱艹⿱𡗗水
𧆾			⿸虍共
𧇀			⿸虍兵
𧋠			⿱豕虫
𧠪			⿰尗見
𧧑			⿸产言
𧧬			⿹𢦏言
𧱈			⿳彑八豕
𧵩			⿱朿貝
𧵽			⿱网貝
𨋬			⿱丞車
𨋰			⿰車次
𨕞			⿺辶⿱覀升
𨕞			⿺辶𧟨
𨕥			⿺辶𩠐
𨕵			⿺辶𭮫
𨠭			⿱合酉
𨥲			⿱⿰工几金
𨻶			⿰阝𡭽
𨽶			⿱隶田
𨾱			⿰台隹
𩂕			⿱雨弗
𩂜			⿱雨匆
𩉨			⿰革支
𩉩			⿰革攵
𩐁			⿰歹韭
𩑤			⿰午頁
𩚴			⿱夗食
𩡱			⿱大馬
𩰬			⿳一⿰口㐄⿵冂⿱丷丅
𩰬			⿳一⿰口㐄⿵𦉪丅
𩵎			⿰魚又
𩾕			⿰匕鳥
𪝣			⿰亻寄
𪧟			⿱宓用
𪪷			⿱粉廾
𪫕			⿰彳𮈄
𪳄			⿰木亮
𫁒			⿱宂隹
𫁒			⿱穴隹
𫁾			⿱𥫗豕
𫂁			⿱𥫗旲
𫈦			⿳艹𠔿戊
𫈧			⿳艹日禸
𫎴			⿺走同
𫑨			⿰魚阝
𫖻			⿱公風
𫳭			⿱宀竜
𬁅			⿰日虹
𬆪			⿰禹殳
𬐧			⿱皿⿱{70}八
𬕍			⿱𥫗沙
𬥈			⿰豸页
𬩺			⿰共邑
𬯻			⿱雨市
𬿫			⿰亻進
𭅞			⿷匚敢
𭐖			⿳吉一吋
𭔺			⿱倶寸
𭛂			⿲弓孛弓
𭝤			⿱耶心
𭤁			⿰⿱白方攴
𭪿			⿱此束
𭫄			⿱保木
𭵜			⿱亠黒
𭵜			⿱𫟯灬
𭵝			⿱兹灬
𭵝			⿱茲灬
𭸢			⿰犭匿
𭿃			⿱{32}目
𮃔			⿰禾者
𮔉			⿱宀𫊫
𮖄			⿱邑衣
𮘌			⿰訁𠂢
𮘎			⿱亠⿲幺⿱二口幺
𮮰			⿱畠大
𮯙			⿰齿可
𰉒			⿱夾回
𰙔			⿰𤔄欠
𰚃			⿰壴殳
𰢅			⿰𤣩畐
𰲡			⿸虍𱑲
𱏵			⿳⿴{11}同一八
𱏵			⿳⿲冫同𡿨一八
𱘥			⿳𱐍八夊
𱢒			⿳日𠀎𧘇
𲈩			⿵門𱘦
𲉜			⿰𱀋㕛
𲊦			⿱文韭
對			⿰⿱业𦍌寸
實			⿱宀貫
說			⿰訁兌
管			⿱𥫗官
種			⿰禾重
緊			⿱臤糸
齊			⿱{26}⿲丿二丨
算			⿱𥫗𥃲
関			⿵門关
廣			⿸广黄
廣			⿸广黃
㡭			⿺𠃊⿳𢆶一𢆶
㡭			⿺𠃊⿱𢆶𫠩
麼			⿸麻幺
麼			⿸广⿱𣏟幺
疑			⿰𠤕⿱龴疋
需			⿱雨而
團			⿴囗專
精			⿰米青
精			⿰米靑
臺			⿳吉冖至
察			⿱宀祭
領			⿰令頁
語			⿰訁吾
監			⿱⿰臣⿱𠂉丶皿
監			⿱⿰臣⿱𠂉一皿
聞			⿵門耳
厭			⿸厂猒
模			⿰木莫
構			⿰木冓
構			⿰木⿱龷冄
維			⿰糹隹
維			⿰糸隹
歌			⿰哥欠
滿			⿰氵㒼
銀			⿰釒艮
𠪚			⿸厂敢
圖			⿴囗啚
圖			⿴囗⿱口㐭
臧			⿵{61}臣
舞			⿱{56}舛
蓺			⿱艹埶
説			⿰訁兑
養			⿱𦍌食
網			⿰糹罔
網			⿰糸罔
㬎			⿱日𢇁
輕			⿰車巠
静			⿰青争
静			⿰靑争
適			⿺辶啇
賓			⿱⿳宀一𣥂貝
賓			⿱⿳宀一少貝
赛			⿱𡨄贝
耤			⿰耒昔
盡			⿱𭴘皿
愿			⿸原心
厲			⿸厂萬
稱			⿰禾爯
端			⿰立耑
赫			⿰赤赤
翟			⿱羽隹
榮			⿱𤇾木
聚			⿱取乑
聚			⿱取𫡑
遭			⿺辶曹
隨			⿰阝遀
蔵			⿱艹𮍏
様			⿰木⿻兰氺
様			⿰木⿱𦍌⿴{11}亅
閣			⿵門各
摘			⿰扌啇
複			⿰衤复
㥯			⿱𤔌心
壽			⿳⿳士乛工一吋
𩶷			⿰𩵋亍
漫			⿰氵曼
豪			⿱{87}豕
旗			⿰方⿱𠂉其
旗			⿸𭤨其
稳			⿰禾急
漸			⿰氵斬
歴			⿸𠩵止
鲜			⿰鱼羊
輔			⿰車甫
僚			⿰亻尞
漁			⿰氵魚
腐			⿸府肉
酸			⿰酉夋
緒			⿰糹者
緒			⿰糸者
誘			⿰訁秀
綠			⿰糹彔
綠			⿰糸彔
鼻			⿱自畀
鼻			⿱自𢌿
截			⿹𢦏隹
徴			⿲彳⿱山王攵
貌			⿰豸皃
寬			⿱宀萈
寬			⿱宀⿱艹⿷見丶
寬			⿱宀⿱卝⿷見丶
斲			⿰𠁁斤
漏			⿰氵屚
寧			⿱寍丁
寧			⿱𫲽𦉬
寧			⿱𫲽𰤲
奪			⿱奞寸
璃			⿰𤣩离
暮			⿱莫日
漂			⿰氵票
瘦			⿸疒叟
雑			⿰杂隹
𰯲			⿰臣⿳𠂉丶罒
罰			⿱罒䚯
漢			⿰氵⿱廿⿻𠮡人
漢			⿰氵𦰩
弊			⿱敝廾
弊			⿱⿰⿻丨⿱丷{113}攵廾
熊			⿱能灬
遮			⿺辶庶
爾			⿻丅⿱八⿵冂㸚
獄			⿲犭言犬
頗			⿰皮頁
銃			⿰釒充
嘉			⿱壴加
慕			⿱莫⺗
魅			⿺鬼未
幣			⿱敝巾
幣			⿱⿰⿻丨⿱丷{113}攵巾
彰			⿰章彡
滯			⿰氵帶
敲			⿰高攴
凳			⿱登几
綱			⿰糹岡
綱			⿰糸岡
酷			⿰酉告
酷			⿰酉吿
鳴			⿰口鳥
隣			⿰阝粦
寢			⿱宀𭷆
誓			⿱折言
趙			⿺走肖
熏			⿱⿳㇒⿻⿳一⿴囗丷一丨一灬
熏			⿱千黑
緑			⿰糹录
緑			⿰糸录
碧			⿱珀石
蜜			⿱宓虫
僞			⿰亻爲
匱			⿷匚貴
銅			⿰釒同
嫩			⿰女敕
榜			⿰木旁
蔡			⿱艹祭
辣			⿰辛束
歉			⿰兼欠
僧			⿰亻曾
僧			⿰亻曽
鄧			⿰登阝
嘗			⿱𫩠旨
雐			⿸虍隹
竭			⿰立曷
𢾰			⿰⿳山一糸攵
暢			⿰申昜
翠			⿱羽卒
翠			⿱⿰习习卒
滾			⿰氵袞
鄰			⿰粦阝
塾			⿱孰土
寡			⿱宀𪟊
寨			⿱𡨄木
綜			⿰糹宗
綜			⿰糸宗
僕			⿰亻菐
蔑			⿳艹罒戍
蔑			⿳卝罒戍
蔑			⿳艹罒戌
蔑			⿱𦭝戍
綿			⿰糹帛
綿			⿰糸帛
鄭			⿰奠阝
熙			⿱巸灬
熙			⿱⿰𦣞巳灬
駁			⿰馬爻
䡛			⿰車車
舆			⿳⿴𦥑车一八
裹			⿳亠果𧘇
蔽			⿱艹敝
髪			⿱髟友
魄			⿰白鬼
奬			⿱將大
熬			⿱敖灬
塵			⿸鹿土
滬			⿰氵扈
膏			⿳{87}口⺝
膏			⿳{87}口⺼
膏			⿱高月
蔓			⿱艹曼
鳳			⿵𠘨𩾏
暨			⿱既旦
蔣			⿱艹將
廖			⿸广翏
賏			⿰貝貝
磋			⿰石差
隧			⿰阝遂
隧			⿰阝⿺辶⿱八豕
墜			⿱隊土
兢			⿰克克
摺			⿰扌習
肇			⿱𢼄聿
肇			⿱⿰戸攵聿
肇			⿱⿰戶攵聿
褐			⿰衤曷
褐			⿰衤⿱日匂
銜			⿲彳金亍
碩			⿰石頁
摷			⿰扌巢
綽			⿰糹卓
綽			⿰糸卓
麽			⿸麻么
麽			⿸广⿱𣏟么
箏			⿱𥫗爭
墮			⿱隋土
榴			⿰木留
蔚			⿱艹尉
裳			⿱𫩠衣
裳			⿱龸𧘗
𮅕			⿱𥫗𰥍
寥			⿱宀翏
滲			⿰氵參
屢			⿸尸婁
歰			⿱𱐔𣥖
歰			⿰𰙜𰙜
螂			⿰虫郎
暦			⿸厂𣈅
暦			⿸𠩵日
霆			⿱雨廷
韶			⿰音召
慚			⿰忄斬
摹			⿱莫手
蔗			⿱艹庶
潢			⿰氵黄
潢			⿰氵黃
閩			⿵門虫
夐			⿱{3}𡕥
毓			⿰每㐬
裴			⿱非衣
䋰			⿱𰥍糸
箸			⿱𥫗者
箸			⿱𥫗⿻者丶
厮			⿸厂斯
嫖			⿰女票
漱			⿰氵欶
蔥			⿱艹悤
蔥			⿱艹⿱囪心
睿			⿳{37}一⿱八𥃦
粽			⿰米宗
綢			⿰糹周
綢			⿰糸⿵⺆⿱𰀁口
綢			⿰糸周
誦			⿰訁甬
䲨			⿰工鳥
斡			⿰𠦝⿱𠆢斗
疐			⿳{44}田疋
閨			⿵門圭
睽			⿰目癸
箫			⿱𥫗肃
蔺			⿱艹𫔴
赘			⿱敖贝
㕡			⿰䜭又
墊			⿱執土
摳			⿰扌區
暱			⿰日匿
箇			⿱𥫗固
箕			⿱𥫗其
綵			⿰糹采
綵			⿰糸采
綺			⿰糹奇
綺			⿰糸奇
貍			⿰豸里
睾			⿱㇒睪
僭			⿰亻朁
漚			⿰氵區
瑪			⿰𤣩馬
蜚			⿱非虫
箩			⿱𥫗罗
嗻			⿰口庶
旖			⿰方⿱𠂉奇
旖			⿸𭤨奇
榛			⿰木秦
槁			⿰木高
滷			⿰氵鹵
瑤			⿰𤣩⿱𱼀缶
瑤			⿰𤣩䍃
瑤			⿰𤣩⿱爫缶
嘏			⿰古叚
墉			⿰土庸
夤			⿱夕寅
榫			⿰木隼
槀			⿱高木
槃			⿱般木
窨			⿱穴音
窨			⿱宂音
綦			⿱其糸
豩			⿰豕豕
阚			⿵门敢
雒			⿰各隹
㓗			⿰冫絜
㕑			⿸厂尌
㗬			⿱𫩠多
㝬			⿰害夫
㢕			⿸广𱁈
㢡			⿱將廾
㣃			⿲弓育弓
㥷			⿸广㤲
㥽			⿰忄責
㪡			⿰害攴
㪣			⿰高攵
㷠			⿱炎舛
㷦			⿱耿灬
㺒			⿰犭翏
㼲			⿰耎瓦
䁔			⿰目爰
䅠			⿰禾是
䅡			⿰禾頁
䅥			⿰禾曷
䆫			⿱穴怱
䆫			⿱宂怱
䈁			⿱𥫗侖
䈇			⿱𥫗卓
䊍			⿱𥝢米
䋲			⿰糹黾
䎩			⿰耒甾
䎩			⿰⿻一未⿱𭕄田
䐜			⿰月真
䐜			⿰月眞
䐜			⿰⺼真
䓗			⿱艹忩
䓢			⿱艹固
䓤			⿱艹忽
䓧			⿱艹亟
䓨			⿱𫇦缶
䓬			⿱艹卓
䚂			⿰赤見
䛟			⿰訁夾
䛣			⿰訁甹
䜹			⿰豆束
䝳			⿱𣦼貝
䟽			⿰𧾷㐬
䣈			⿰邑邑
䦚			⿵門舌
䧻			⿰合隹
䯉			⿰骨欠
䰟			⿱云鬼
僜			⿰亻登
僡			⿰亻惠
冩			⿱冖舄
凴			⿱馮几
勫			⿰番力
勭			⿰童力
塶			⿰土鹿
塷			⿰土鹵
塹			⿱斬土
夀			⿱⿻⿱𠄟乛𠀐吋
奩			⿱大區
嫚			⿰女曼
嫰			⿰女欶
寠			⿱宀婁
屣			⿸尸徙
嶌			⿱山鳥
幚			⿱邦帛
廔			⿸广婁
彅			⿰弓剪
愬			⿱朔心
慁			⿱圂心
慐			⿱貢心
慝			⿱匿心
慟			⿰忄動
慱			⿰忄專
戩			⿰晉戈
戫			⿰有或
搴			⿱𡨄手
搻			⿱合𢪒
摠			⿰扌悤
摠			⿰扌⿱囪心
敳			⿰豈攵
暜			⿱竝日
暠			⿱日高
暯			⿰日莫
曄			⿰日華
曅			⿱日華
朅			⿰去曷
榑			⿰木尃
榖			⿰⿱⿳士冖一木殳
榖			⿰⿳⿱士冖一木殳
榣			⿰木䍃
榦			⿰𠦝⿱𠆢木
榼			⿰木盍
槅			⿰木鬲
槖			⿱𥑟木
槖			⿱⿱士冖䂞
樋			⿰木通
歊			⿰高欠
歋			⿰虒欠
殞			⿰歹員
毄			⿰軎殳
滎			⿱𤇾水
漅			⿰氵巢
漗			⿰氵悤
漗			⿰氵⿱囪心
漮			⿰氵康
漻			⿰氵翏
熅			⿰火𥁕
熇			⿰火高
熒			⿱𤇾火
熖			⿰火舀
牄			⿰爿倉
牓			⿰片旁
犖			⿱𤇾牛
獚			⿰犭黄
獚			⿰犭黃
甍			⿳⿱艹罒冖瓦
甍			⿳⿱卝罒冖瓦
甍			⿳𦭝冖瓦
畼			⿰田昜
瘣			⿸疒鬼
皷			⿰壴皮
盠			⿱彖皿
瞍			⿰目叟
碭			⿰石昜
磈			⿰石鬼
禛			⿰礻真
禛			⿰示眞
稨			⿰禾扁
稫			⿰禾畐
稭			⿰禾皆
窬			⿱穴俞
窬			⿱宂俞
窬			⿱宂兪
竮			⿰立屏
箄			⿱𥫗卑
箄			⿱𥫗⿱⿱㇒⿻日丿十
箅			⿱𥫗畀
箆			⿳𥫗𠔿比
箋			⿱𥫗戔
箎			⿱𥫗虎
箑			⿱𥫗疌
箒			⿱𥫗帚
箒			⿱𥫗⿳𫜹冖巾
箜			⿱𥫗空
綝			⿰糹林
綝			⿰糸林
綮			⿱𢼄糸
綮			⿱⿰戸攵糸
綮			⿱⿰戶攵糸
綰			⿰糹官
綰			⿰糸官
綾			⿰糹夌
綾			⿰糸夌
緂			⿰糹炎
緂			⿰糸炎
緇			⿰糹甾
緇			⿰糸甾
緌			⿰糹委
緌			⿰糸委
緐			⿰每系
翣			⿱羽妾
膋			⿱𤇾⺝
膋			⿱𤇾月
膋			⿱𤇾⺼
蓲			⿱艹區
蓴			⿱艹專
蓴			⿱艹⿱叀寸
蓷			⿱艹推
蓸			⿱艹曹
蓻			⿱艹執
蓼			⿱艹翏
蔄			⿱艹問
蔈			⿱艹票
蔍			⿱艹鹿
蔕			⿱艹帶
蔞			⿱艹婁
蔧			⿱艹彗
蔴			⿱艹麻
蔴			⿱艹⿸广𣏟
蜝			⿱其虫
覞			⿰見見
誑			⿰訁狂
誨			⿰訁每
誩			⿰訁言
賔			⿱宀𮙸
踈			⿰𧾷束
辡			⿰辛辛
辢			⿰束辛
遬			⿺辶欶
鄲			⿰單阝
酼			⿰酉㐬
銓			⿰釒全
銚			⿰釒兆
銛			⿰釒舌
錚			⿰釒争
錚			⿰釒爭
閤			⿵門合
閧			⿵門共
閭			⿵門吕
閭			⿵門呂
閰			⿵門臼
隤			⿰阝貴
靘			⿰青色
靘			⿰靑色
鞁			⿰革皮
馼			⿰馬文
馽			⿱馬中
鲞			⿱龹鱼
鳶			⿱弋鳥
鼏			⿱冖鼎
鿿			⿱甫𱥯
﨎			⿱𮥷又
𠃅			⿸厂買
𠃅			⿸𠂆買
𠍾			⿰亻⿷匸晏
𠎤			⿱{88}𫪡
𠎳			⿱余余
𠢧			⿰舟劵
𠪨			⿸厂𱗐
𠪨			⿸厂⿱{68}𡉀
𠪩			⿸厂黑
𠻝			⿱品㐱
𠻮			⿱來回
𠼑			⿰告告
𠼗			⿰口斬
𠾧			⿱吅禺
𡏳			⿳廿⿻口⿻人丷土
𡏳			⿳廿⿱⿻丨口⿰𬼀{24}土
𡙳			⿰㚔⿹勹手
𡠺			⿱炏安
𡡅			⿰女鳥
𡡉			⿸麻女
𡪛			⿱𡧍貝
𡬽			⿰票寸
𡻟			⿰山莫
𡻦			⿱𡷈石
𡻷			⿱山戚
𡼁			⿱山离
𡼇			⿱山𡕩
𢇍			⿱⿻𠃎𢆶⿻𠃎𢆶
𢇍			⿻𠃎⿳𢆶一𢆶
𢇍			⿻𠃎⿱𢆶𫠩
𢊪			⿱庚米
𢊬			⿸广⿱回示
𢒩			⿰彡徙
𢕒			⿰彳𡕨
𢧤			⿹⿻戈大呈
𣂺			⿰𣐽斤
𣗥			⿰束束
𣗪			⿰木茶
𣘐			⿰来来
𣣴			⿰眔欠
𣣴			⿰⿱罒⿴{11}丨欠
𣣸			⿰𠧴欠
𣣻			⿰圅欠
𣦒			⿱止脊
𣻢			⿰氵通
𤌑			⿱⿴𦥑幺灭
𤌹			⿰𠦝𤆅
𤖏			⿰爿疾
𤛉			⿳𫝀⿳巛冖厶㐄
𤛉			⿱𫝀⿳巛冖牟
𤡜			⿰𰮕犬
𤬌			⿰彖瓜
𤯳			⿺㪅生
𤲶			⿰男男
𤾊			⿹𢏚白
𤾓			⿱百林
𥈜			⿻夫䀠
𥈠			⿸{13}⿱一⿱八𥃦
𥈪			⿱䀠开
𥠁			⿰禾咼
𥠖			⿱𥝢𠇍
𥪝			⿺竜中
𥪡			⿱⿰臣⿱𠂉一立
𥪡			⿱⿰臣⿱𠂉丶立
𥮗			⿱𥫗匊
𥯀			⿱𥫗金
𥯄			⿱𥫗隹
𥯌			⿱𥫗知
𥺘			⿰米非
𥺤			⿱叔米
𦁉			⿰糹妾
𦁎			⿰糹昔
𦁤			⿰糹念
𦑕			⿱羽金
𦖑			⿰耳宜
𦖞			⿰昏耳
𦞧			⿰月留
𦞧			⿰⺼⿱卯田
𦞼			⿰⺼⿱爫缶
𦞼			⿰月䍃
𦞽			⿰月骨
𦞽			⿰⺼骨
𦦀			⿻⿱𦥑𦥑丨
𦩎			⿰舟灷
𦵮			⿱艹𬯁
𦵯			⿱艹害
𦵵			⿱艹𠧴
𦷊			⿱艹𭮫
𧇃			⿸虍林
𧇄			⿸虍甾
𧇊			⿰虚亐
𧇊			⿰虚亏
𧇊			⿰虛亐
𧇊			⿰虛亏
𧛱			⿱保衣
𧟶			⿱覀𦙚
𧨅			⿱芏言
𧱏			⿱辛豕
𧱏			⿱𰉢𧰨
𧱏			⿱䇂豕
𧱔			⿰月⿱豕巾
𧱔			⿰⺼⿱豕巾
𧳑			⿰豸尨
𧶉			⿱完貝
𧶐			⿱⿻土从貝
𨁍			⿰𧾷見
𨁡			⿰𧾷妥
𨐚			⿰君辛
𨲆			⿰镸肖
𨴠			⿵門行
𨾴			⿱吅隹
𩂩			⿱雨吅
𩂫			⿱雨⿰夊夊
𩢃			⿰馬㕛
𩫃			⿱⿳亠口回子
𩾦			⿸广鳥
𩾪			⿱大鳥
𩾯			⿰氵鳥
𪏭			⿱利𱥯
𪓑			⿱㇒黽
𪳐			⿱䀠木
𪷁			⿲氵⿱山王攵
𪷂			⿱莫水
𫀽			⿰禾禺
𫃅			⿱米㐭
𫄻			⿰缶隹
𫈼			⿳艹罒戊
𫈼			⿱𦭝戊
𫎇			⿳{4}一豕
𫒘			⿰釒缶
𫗏			⿰飠有
𫜩			⿱㓞齿
𫡿			⿱㐭米
𫢀			⿱㐭虫
𫮛			⿱埶土
𫯃			⿳⿱士冖田龰
𫵆			⿰省司
𬂉			⿰月⿱龹贝
𬃷			⿱束束
𬄀			⿱⿲木夕木大
𬆭			⿰⿱⿱士冖示殳
𬈥			⿰氵彬
𬎼			⿰㒸生
𬕏			⿱𥫗奉
𬕟			⿱𥫗⿺辶市
𬖥			⿰米帚
𬛭			⿰𦣻𦣻
𬡤			⿱炏衣
𭀰			⿱⿱⺈⿸⿻口丿乚⿱⺈⿸⿻口丿乚
𭀰			⿱免免
𭐫			⿳⿱爫冖必夊
𭔽			⿱⿰阝⿳目一八寸
𭔽			⿱𫕄寸
𭗐			⿱山敢
𭧂			⿱日恭
𭫒			⿱𰀕木
𭫝			⿱来来
𭵠			⿱⿻兰水灬
𭵠			⿱𣴎灬
𮄉			⿱宂⿰𧾷刂
𮄉			⿱穴⿰𧾷刂
𮎙			⿰幸艮
𮖐			⿱果衣
𮥟			⿰阝梨
𮧇			⿹𢦏非
𮧊			⿱面且
𮮱			⿱𦤏大
𰍙			⿱宀⿰衤𪠲
𰝂			⿰氵㕘
𰮫			⿱林肉
𰰎			⿰𠦝舟
𱏬			⿰𦚏兄
𱢝			⿱日𠅜
𱾂			⿱艹袁
𲄡			⿰身邑
黎			⿱𥝢𱥯
賣			⿱士買
𧶠			⿳士四貝
樣			⿰木羕
選			⿺辶巽
調			⿰訁周
數			⿰婁攵
請			⿰訁青
請			⿰訁靑
樂			⿱⿲幺白幺木
影			⿰景彡
臱			⿳自穴方
臱			⿳自宂方
德			⿰彳𢛳
論			⿰訁侖
導			⿱道寸
题			⿺是页
價			⿰亻賈
線			⿰糹泉
線			⿰糸泉
暴			⿱日㳟
寫			⿱宀舄
豫			⿰予象
確			⿰石隺
質			⿱斦貝
憂			⿱{36}𢖻
談			⿰訁炎
億			⿰亻意
課			⿰訁果
賞			⿱𫩠貝
賞			⿱龸員
靠			⿱告非
靠			⿱吿非
審			⿱宀番
標			⿰木票
熱			⿱埶灬
潘			⿰氵番
横			⿰木黄
衛			⿲彳韋亍
編			⿰糹扁
編			⿰糸扁
熟			⿱孰灬
震			⿱雨辰
靚			⿰青見
靚			⿰靑見
練			⿰糹柬
練			⿰糸東
練			⿰糸柬
鬧			⿵鬥市
鬧			⿵鬥巿
輝			⿰光軍
險			⿰阝僉
趣			⿺走取
趣			⿺走⿸耳又
慮			⿸虍思
篇			⿱𥫗扁
層			⿸尸曾
層			⿸尸曽
遺			⿺辶貴
衝			⿲彳重亍
歐			⿰區欠
遲			⿺辶犀
劇			⿰豦刂
罷			⿱罒能
廢			⿸广發
齒			⿱止𠚕
諸			⿰訁者
彈			⿰弓單
餘			⿰飠余
餘			⿰𩙿余
徵			⿰彳𢽠
播			⿰扌番
踏			⿰𧾷沓
盤			⿱般皿
範			⿱𥫗𨊠
畾			⿱田⿰田田
樓			⿰木婁
輪			⿰車侖
摩			⿸麻手
撞			⿰扌童
誰			⿰訁隹
鞋			⿰革圭
儀			⿰亻義
窮			⿱穴躬
窮			⿱宂躬
墨			⿱黑土
墨			⿱黒土
慧			⿱彗心
慧			⿱⿱⿰丰丰𫜹心
慰			⿱尉心
緩			⿰糹爰
緩			⿰糸爰
醉			⿰酉卒
潜			⿰氵替
賛			⿱㚘貝
暫			⿱斬日
鋪			⿰釒甫
緣			⿰糹彖
緣			⿰糸彖
巤			⿳巛龱{16}
巤			⿳巛囚{16}
憎			⿰忄曾
憎			⿰忄曽
徹			⿰彳𰕎
劍			⿰僉刂
糊			⿰米胡
慶			⿸{55}⿱乛𢖻
敷			⿰旉攵
潛			⿰氵朁
賭			⿰貝者
賭			⿰貝⿻者丶
撒			⿰扌散
遷			⿺辶⿱䙲巳
遷			⿺辶䙴
遷			⿺辶⿱䙲己
撲			⿰扌菐
箭			⿱𥫗前
箭			⿱𥫗⿱䒑⿰⿵冂⺀刂
賢			⿱臤貝
撮			⿰扌最
敵			⿰啇攵
趟			⿺走尚
趟			⿺走尙
豬			⿰豕者
豬			⿰豕⿻者丶
輩			⿱非車
髮			⿱髟犮
噴			⿰口賁
瑩			⿱𤇾玉
踪			⿰𧾷宗
履			⿸尸復
澁			⿰氵歮
潟			⿰氵舄
膠			⿰月翏
膠			⿰⺼翏
毅			⿰豙殳
劉			⿰⿱⿰{58}刀金刂
劉			⿰𨥫刂
颜			⿰彦页
廚			⿸广尌
𱔞			⿳吅𠀎𧘇
膚			⿸虍胃
撈			⿰扌勞
撻			⿰扌達
樊			⿱棥大
賤			⿰貝戔
澄			⿰氵登
蝦			⿰虫叚
幢			⿰巾童
撩			⿰扌尞
罵			⿱罒馬
駕			⿱加馬
廟			⿸广朝
廟			⿸广⿰𠦝⿵⺆⺀
廛			⿸广𱗐
廛			⿸广⿳里儿土
膝			⿰月桼
膝			⿰⺼桼
滕			⿰月𣳾
毆			⿰區殳
撥			⿰扌發
瞢			⿳⿱艹罒冖目
瞢			⿳⿱卝罒冖目
瞢			⿳𦭝冖目
稽			⿰禾⿱尤旨
稽			⿰禾⿱尤㫖
邁			⿺辶萬
黙			⿱⿰里犬灬
黙			⿱⿰{68}犬灬
嘼			⿱㽞𠮛
槽			⿰木曹
霊			⿱雨⿱一亚
擒			⿰扌禽
蕉			⿱艹焦
勲			⿱動灬
憧			⿰忄童
賦			⿰貝武
鋒			⿰釒夆
鋭			⿰釒兑
儂			⿰亻農
寮			⿱宀尞
潭			⿰氵覃
潭			⿰氵⿱覀早
魯			⿱魚日
魯			⿱魚曰
歎			⿰𦰩欠
緝			⿰糹咠
緝			⿰糸咠
撫			⿰扌無
穀			⿰𥞤殳
穀			⿰⿱⿱士冖禾殳
賜			⿰貝易
遴			⿺辶粦
蕩			⿱艹湯
樞			⿰木區
麃			⿸鹿灬
閲			⿵門兑
鞍			⿰革安
蕊			⿱艹惢
皺			⿰芻皮
敻			⿳{3}目攵
樁			⿰木舂
磊			⿱石砳
頡			⿰吉頁
霄			⿱雨肖
耦			⿰耒禺
蕃			⿱艹番
鋤			⿰釒助
餒			⿰飠妥
餒			⿰𩙿妥
儉			⿰亻僉
蕙			⿱艹惠
噓			⿰口虛
憨			⿱敢心
戮			⿰翏戈
槳			⿱將木
潦			⿰氵尞
幡			⿰巾番
磐			⿱般石
篆			⿱𥫗彖
賬			⿰貝長
畿			⿹{29}田
畿			⿻𢆶𤰭
羯			⿰羊曷
輟			⿰車叕
撟			⿰扌喬
箴			⿱𥫗咸
緙			⿰糹革
緙			⿰糸革
蕪			⿱艹無
豎			⿱臤豆
閱			⿵門兌
蕨			⿱艹厥
暹			⿺辶⿱日隹
潸			⿰氵⿱𣏟⺝
潸			⿰氵⿱林⺝
潸			⿰氵⿱𣏟月
潸			⿰氵⿱𣏟⺼
澋			⿰氵景
翦			⿱前羽
翦			⿱⿱䒑⿰⿵冂⺀刂羽
遼			⿺辶尞
骹			⿰骨交
儋			⿰亻詹
槭			⿰木戚
澍			⿰氵尌
虢			⿰寽虎
𤍾			⿱林𤆍
㒒			⿰亻業
㙯			⿱埶云
㜦			⿰女尋
㝯			⿱宀喬
㢖			⿸广番
㢘			⿸广𠔥
㦄			⿸麻心
㩅			⿰扌畱
㯋			⿰⿱匕木頁
㯎			⿲木言木
㵕			⿰氵叅
㽓			⿱生甡
㽦			⿱𤇾田
䁝			⿱𤇾目
䈎			⿱𥫗枼
䈞			⿱𥫗亯
䈟			⿱𥫗則
䋶			⿰糹頁
䓵			⿱艹品
䗍			⿱彖虫
䝺			⿱𪯢貝
䝾			⿱武貝
䝿			⿱臾貝
䝿			⿱⿻𦥑人貝
䠂			⿱林足
䦝			⿵門赤
䰻			⿰魚攵
䲷			⿱鳥木
䴡			⿸严⿱{116}比
䴢			⿸鹿木
僺			⿰亻喿
儇			⿰亻睘
匳			⿷匚僉
