	element	sub_ids	regions	elm_type	stroke	freq2	count2	dep2
7745	等	⿱𥫗寺	GHTJKPV		12	239312.2	1	('等', '㩐', '𠎬', '𠟚', '𠾡', '𢡩', '𣛆', '𥢜', '𥪸', '𦅯', '𨅸', '𨬻', '𫂨', '𫮨', '𬼑', '𮆠', '𮆩', '𮖴', '𰧥', '𰩂')
7746	揾	⿰扌昷	GHTPV		12	205668.0	1	('揾', '𦻲', '𱔸')
7747	落	⿱艹洛	GHTJKPV		12	180645.7	1	('落', '𡀩', '𢣅', '𣋛', '𥋷', '𨮎', '𫄈', '𭘹', '𭢥', '𮆗', '𮒏')
7748	飲	⿰飠欠	GHTJKPV		12	132502.4	1	('飲', '𠿮', '𡑨', '𡼽', '𤀔', '𥽁', '𫨜')
7749	耋	⿱老至	GHTJKP		12	311.5	1	('耋', '𨊆', '𱟆')
7750	焞	⿰火享	GHTJKPV		12	307.4	1	('焞', '𤏂')
7751	兕	⿱凹儿	GHTJKP		7	1824.8	1	('兕', '𧣶')
7752	汨	⿰氵日	GHTJKPV		7	1786.8	1	('汨', '𢩎', '𢩎', '𰜧')
7753	删	⿰册刂	GV		7	1755.9	1	('删', '䈀')
7754	游	⿰氵斿	GHTJKP		12	79088.5	1	('游', '𣛦', '𪆎')
7755	婺	⿱敄女	GHTJKP		12	497.9	1	('婺', '𦺒')
7756	湆	⿰氵音	GHTKPV		12	488.1	1	('湆', '𠽪')
7757	葅	⿱艹俎	GHTJKP		12	488.1	1	('葅', '𦿘')
7758	覘	⿰占見	GHTJKPV		12	486.4	1	('覘', '𮄗', '𮄗')
7759	愔	⿰忄音	GHTJKP		12	446.9	1	('愔', '𡪟')
7760	筏	⿱𥫗伐	GHTJKPV		12	424.6	1	('筏', '𦠱', '𰪑')
7761	軨	⿰車令	GHTJKP		12	418.4	1	('軨', '䉖')
7762	盙	⿱甫皿	GHTJKP		12	390.5	1	('盙', '簠', '𦻌')
7763	湄	⿰氵眉	GHTJKPV		12	372.4	1	('湄', '𩅹', '𪾛')
7764	棓	⿰木咅	GHTJKP		12	348.7	1	('棓', '𥳖')
7765	斮	⿰昔斤	GHTJKP		12	334.7	1	('斮', '䎰')
7766	皖	⿰白完	GHTJKP		12	333.2	1	('皖', '𦼍')
7767	体	⿰亻本	GHTJKPV		7	150657.6	1	('体', '𥮋', '𧡊', '𫌠', '𬌕', '𭈄', '𭰟', '𰷓', '𱲺')
7768	辵	⿱彡龰	GHTJKP		7	3849.2	1	('辵', '𢣜', '𨑔', '𨑛', '𨑡', '𨑢', '𨒼', '𨓶', '𨓶', '𨕪', '𨕼', '𨕽', '𨖁', '𨖤', '𨖪', '𨗃', '𨗝', '𨗬', '𨙁', '𨙞')
7769	阼	⿰阝乍	GHTJKP		7	3690.7	1	('阼', '𦰼')
7770	蒌	⿱艹娄	G		12	663.9	1	('蒌', '𦡢')
7771	鄔	⿰烏阝	GHTJKP		12	630.2	1	('鄔', '𭋒')
7772	棼	⿱林分	GHTJKP		12	627.6	1	('棼', '𠾞', '𪎕')
7773	琵	⿱玨比	GHTJKPV		12	622.6	1	('琵', '𧑜')
7774	翚	⿱羽军	G		12	613.6	1	('翚', '𫾉', '𰝍')
7775	蜓	⿰虫廷	GHTJKP		12	605.0	1	('蜓', '𰪛')
7776	喑	⿰口音	GHTJKPV		12	591.7	1	('喑', '𤺵')
7777	棕	⿰木宗	GHTJKP		12	512.4	1	('棕', '䉘', '𤏇', '𩯖')
7778	晻	⿰日奄	GHTJKP		12	502.1	1	('晻', '𦺽')
7779	揞	⿰扌音	GHTKPV		12	500.4	1	('揞', '𣚮')
7780	遇	⿺辶禺	GHTJKPV		12	110719.2	1	('遇', '𢡎', '𣜛', '𥴪', '𬩔', '𰽍')
7781	期	⿰其月	GHTJKPV		12	90478.2	1	('期', '𠎞', '𫂣', '𬄙', '𭊫', '𭢘', '\U0002ed32')
7782	短	⿰矢豆	GHTJKPV		12	87469.4	1	('短', '𢵦', '𥐆', '𥐇', '𥐉', '𥐋', '𥐍', '𥐏', '𥐐', '𥐐', '𥐒', '𥐔', '𧸒', '𪿏', '𫏰', '𬑵', '𬑶', '𬑸', '𰦛', '𰦡')
7783	報	⿰幸𠬝	GHTJKPV		12	84820.0	1	('報', '蕔', '𠾷', '𢵨', '𤺴', '𥴆', '𨷂', '𪨡', '𬋳', '𱘖')
7784	勝	⿰月劵	GHTJKPV		12	84266.1	1	('勝', '橳', '蕂', '𤺩', '𩦜', '𩻷', '𪓺', '𱔟')
7785	痛	⿸疒甬	GHTJKPV		12	80880.4	1	('痛', '𰣳', '𱱦')
7786	罕	⿱㓁干	HTJKPV		7	3314.55	1	('罕', '浫', '𠳾', '𤞶', '𥺍', '𦯼', '𨼣', '𪣟', '𪳨', '𪿡', '𫒢', '𭝃', '𰗯', '𰾉', '𱠄')
7787	陀	⿰阝它	GHTJKP		7	3256.8	1	('陀', '𣵻', '𦱆', '𩎼', '𪂊', '𭈪', '𭔴', '𭖰')
7788	芥	⿱艹介	GHTJKP		7	3129.8	1	('芥', '𠶋', '𤊍', '𦲈', '𦲈', '𰥬', '𦄶')
7789	芙	⿱艹夫	GHTJKPV		7	2924.0	1	('芙', '𤂡', '𤻰', '𫆾', '𫽈', '𭈏', '𮎪', '\U0002eceb', '𱾪')
7790	邱	⿰丘阝	GHTJKP		7	2910.9	1	('邱', '𢮼', '𣔆', '𨨎', '𩜞', '𫃃', '𫋄')
7791	妨	⿰女方	GHTJKP		7	5694.4	1	('妨', '𡡍', '𬜹')
7792	坟	⿰土文	GHTV		7	5506.2	1	('坟', '𢭷', '𭪃')
7793	肝	⿰月干	GJKPV		7	4965.95	1	('肝', '𨧠')
7794	肝	⿰⺼干	HT		7	4965.95	1	('肝', '𨧠')
7795	牡	⿰牜土	GHTJKPV		7	4754.7	1	('牡', '𧚒', '𪋂', '𰱆')
7796	坑	⿰土亢	GHTJKPV		7	4691.3	1	('坑', '𡷲')
7797	佑	⿰亻右	GHTJKP		7	4329.9	1	('佑', '㐛', '𫈈', '𫳌', '𭹐')
7798	灶	⿰火土	GHTJKPV		7	4245.1	1	('灶', '𢭭')
7799	極	⿰木亟	GHTJKPV		12	69097.8	1	('極', '𤺷', '𦽯', '𨅰', '𮔼', '𱔶')
7800	𠚪	⿰刀刀	GTV		4	1.0	1	('𠚪', '刕', '𠝧', '𠞽', '𢆙', '𢆙', '𢦝', '𣥴', '𤌂', '𤌛', '𥎫', '𥾞', '𧪔', '𧭿', '𨒀', '𩫉', '𭃍', '𰯝', '脋', '脋')
7801	寑	⿱宀侵	GHTKP		12	683.8	1	('寑', '𣽧')
7802	妍	⿰女开	GHTJKPV		7	3935.5	1	('妍', '𡌎')
7803	泛	⿰氵乏	GHTJKPV		7	8993.0	1	('泛', '𣓦', '𥁷', '𭈠')
7804	佔	⿰亻占	GHTJKP		7	8839.7	1	('佔', '𩃅')
7805	汪	⿰氵王	GHTJKP		7	8336.1	1	('汪', '䦞', '𠴝', '𡝝', '𤶶', '𥆚', '𪁘', '𭖧', '𰛞')
7806	肚	⿰月土	GJKP		7	8235.05	1	('肚', '𭠾', '𰮵')
7807	肚	⿰⺼土	HT		7	8235.05	1	('肚', '𭠾', '𰮵')
7808	𬯎	⿰阝贵	GU		12	697.3	1	('𬯎', '𬞘')
7809	韩	⿰𠦝韦	G		12	67721.9	1	('韩', '鿰')
7810	盜	⿱㳄皿	GHTJKPV		12	65860.6	1	('盜', '𣛯', '𥋕', '𥶎', '𨣕', '𫴣')
7811	惑	⿱或心	GHTJKPV		12	65545.4	1	('惑', '𤏘', '𪏤', '𪏤', '𰈪')
7812	給	⿰糹合	GHTV		12	64950.7	1	('給', '𠎨', '𢵰', '𱔲')
7813	給	⿰糸合	JKP		12	64950.7	1	('給', '𠎨', '𢵰', '𱔲')
7814	補	⿰衤甫	GHTJKPV		12	63478.8	1	('補', '𠬕', '𠬖', '𡀨', '𨗗', '𮑱', '𱑮', '𱷗', '𱷗')
7815	順	⿰川頁	GHTJKPV		12	77349.3	1	('順', '𫖦', '𬱍')
7816	提	⿰扌是	GHTJKPV		12	72495.8	1	('提', '䔶', '䶶', '𠤧', '𠽮', '𡐾', '𣾸', '𥳳', '𮜢', '𰔾', '𰸬', '𰽇')
7817	罕	⿱{80}干	G		7	3314.55	1	('罕', '浫', '𠳾', '𤞶', '𥺍', '𦯼', '𨼣', '𪣟', '𪳨', '𪿡', '𫒢', '𭝃', '𰗯', '𰾉', '𱠄')
7818	悲	⿱非心	GHTJKPV		12	48958.4	1	('悲', '蕜', '𠎩', '𠖤', '𠾦', '𢤕', '𢴾', '𣊾', '𣛥', '𤮑', '𨅥', '𨭍', '𨼚', '𩈂', '𩙻', '𩙻', '𩻺', '𪪈', '𪺵', '𫅰')
7819	窘	⿱⿱宀儿君	HTJKPV		12	968.3	1	('窘', '僒', '㩈')
7820	琰	⿰𤣩炎	GHTJKPV		12	899.8	1	('琰', '𦼓')
7821	絫	⿱厽糸	GHTKP		12	850.7	1	('絫', '㒍', '𡼊', '𢴱', '𣚎', '𤛡', '𤮎', '𥊻', '𥳮', '𦅍', '𧬀', '𮑙')
7822	韌	⿰韋刃	GHTJKP		12	832.1	1	('韌', '𰪙')
7823	嵌	⿱山𣢟	GHTJKPV		12	825.0	1	('嵌', '𠾨')
7824	徧	⿰彳扁	GHTJKP		12	794.9	1	('徧', '𤺇')
7825	傘	⿱𠆢⿻𠈌十	GHTJKPV		12	787.2	1	('傘', '𠑋', '𦅮', '𬠮')
7826	椰	⿰木耶	GHTJKPV		12	742.9	1	('椰', '𦽶')
7827	崽	⿱山思	GHTJKP		12	733.1	1	('崽', '㩄')
7828	硯	⿰石見	GHTJKPV		12	708.7	1	('硯', '𱤓')
7829	邵	⿰召阝	GHTJKP		7	4141.5	1	('邵', '綤', '𢇊', '𪹃', '𬥃', '𰞸')
7830	佗	⿰亻它	GHTJKP		7	4134.2	1	('佗', '𪘕')
7831	杆	⿰木干	GHTJKPV		7	4071.1	1	('杆', '𤉀')
7832	岐	⿰山支	GHTJKP		7	4054.5	1	('岐', '𮩣')
7833	冶	⿰冫台	GHTJKPV		7	4013.6	1	('冶', '𬜷', '𬝭')
7834	肠	⿰月𠃓	G		7	11131.7	1	('肠', '𭉅')
7835	庐	⿸广户	G		7	10778.3	1	('庐', '𭰢')
7836	庐	⿸广戶	T		7	10778.3	1	('庐', '𭰢')
7837	邯	⿰甘阝	GHTJKP		7	10685.2	1	('邯', '𣵷')
7838	尿	⿸尸水	GHTJKP		7	10578.4	1	('尿', '脲', '脲', '㳮', '𠃮', '𡷷', '𢽜', '𢽷', '𣭼', '𨐛', '𨓪', '𭰇', '𮖎', '𰍴', '𰎂', '𰹒')
7839	街	⿲彳圭亍	GHTJKPV		12	60924.7	1	('街', '𱔡')
7840	赐	⿰贝易	G		12	58303.9	1	('赐', '𣽷', '𰂭')
7841	喂	⿰口畏	GHTJKPV		12	57432.8	1	('喂', '𣾿')
7842	祿	⿰礻彔	GHTV		12	55712.100000000006	1	('祿', '簶', '䴪', '𤀓', '𤐠', '𤳨', '𦌟', '𦽎', '𪤤', '𬓗', '𭋙')
7843	祿	⿰示彔	JKP		12	55712.100000000006	1	('祿', '簶', '䴪', '𤀓', '𤐠', '𤳨', '𦌟', '𦽎', '𪤤', '𬓗', '𭋙')
7844	詔	⿰訁召	GHTJKPV		12	52857.9	1	('詔', '𠾓', '𥴜', '𧝨', '𱺈')
7845	飯	⿰飠反	GHTJP		12	52386.9	1	('飯', '𪾗')
7846	飯	⿰𩙿反	K		12	52386.9	1	('飯', '𪾗')
7847	結	⿰糹吉	GHTV		12	50245.05	1	('結', '鐑', '𢢂', '𣚬', '𦺢', '𨗟', '𪆋', '𪢍', '𫵊', '𰼔')
7848	結	⿰糸吉	JKP		12	50245.05	1	('結', '鐑', '𢢂', '𣚬', '𦺢', '𨗟', '𪆋', '𪢍', '𫵊', '𰼔')
7849	程	⿰禾呈	GHTJKPV		12	49577.9	1	('程', '𣽿', '𤩏', '𦻓')
7850	屁	⿸尸比	GHTJKP		7	9297.6	1	('屁', '𦼘')
7851	村	⿰木寸	GHTJKPV		7	16787.4	1	('村', '𠴘', '𢚳', '𦀹', '𦛻', '𨴺', '𬂨', '𬗽', '𭿴', '𮥳')
7852	努	⿱奴力	GHTJKPV		7	15237.5	1	('努', '𠴂', '𢭵')
7853	遗	⿺辶贵	G		12	47714.3	1	('遗', '𧒭', '𬉋', '𬤦', '𭏸')
7854	塊	⿰土鬼	GHTJKPV		12	41420.4	1	('塊', '𤐡', '𤮟', '𭻻')
7855	筆	⿱𥫗聿	GHTJKPV		12	40250.8	1	('筆', '潷', '㻶', '𠽩', '𡼸', '𢴩', '𤏫', '𤔯', '𤢇', '𤺭', '𨅗', '𨖷', '𨬾', '𪴅', '𫄂', '𬴟', '𰂯', '𰊫', '𰧤', '𱜏')
7856	超	⿺走召	GHTJKPV		12	39018.4	1	('超', '㯧', '𠾸', '𢵒', '𦠶', '𬙄', '𰫳')
7857	抄	⿰扌少	GHTJKPV		7	7539.0	1	('抄', '莏', '𠳕', '𣴷')
7858	佞	⿰亻𡚬	GHTJKPV		7	7171.8	1	('佞', '𫪢')
7859	坠	⿱队土	G		7	6574.9	1	('坠', '𱺥')
7860	判	⿰半刂	GHTJ		7	5875.95	1	('判', '鵥', '𨧘', '𫆠', '𬇯', '𱜩')
7861	判	⿰⿻八𰀁刂	KPV		7	5875.95	1	('判', '鵥', '𨧘', '𫆠', '𬇯', '𱜩')
7862	彷	⿰彳方	GHTJKPV		7	12165.3	1	('彷', '𩭔', '𭝁')
7863	杖	⿰木丈	GHTJKPV		7	12112.1	1	('杖', '𱷿')
7864	批	⿰扌比	GHTJKPV		7	12080.5	1	('批', '𫵫')
7865	抑	⿰扌卬	GHTJKPV		7	11620.8	1	('抑', '𠳑')
7866	蛤	⿰虫合	GHTJKP		12	1033.8	1	('蛤', '𱔝')
7867	啻	⿱帝口	GHTJKPV		12	1000.6	1	('啻', '膪', '膪', '𠽜', '𡡿', '𢕮', '𢴨', '𢿪', '𣚌', '𣾪', '𦔝', '𧝐', '𧬍', '𨅙', '𨗁', '𨬙', '𩪙', '𪆡', '𪍼', '𪍼')
7868	犍	⿰牜建	GHTJKP		12	996.0	1	('犍', '𭋑')
7869	湟	⿰氵皇	GHTJKP		12	993.8	1	('湟', '𮆐')
7870	訶	⿰訁可	GHTJKPV		12	979.7	1	('訶', '𦺞')
7871	窘	⿱穴君	G		12	968.3	1	('窘', '僒', '㩈')
7872	舒	⿰舍予	GHTJKPV		12	38491.7	1	('舒', '𥳕', '𦺗', '𪅰')
7873	爺	⿱父耶	GHTJKP		12	38289.5	1	('爺', '𰂴')
7874	禄	⿰礻录	GJ		12	37197.2	1	('禄', '簶', '䴪', '𡽋', '𤀓', '𦌟', '𦽎', '𪤤', '𬓗', '𭋙')
7875	禄	⿰礻⿱{42}水	T		12	37197.2	1	('禄', '簶', '䴪', '𡽋', '𤀓', '𦌟', '𦽎', '𪤤', '𬓗', '𭋙')
7876	禄	⿰示录	P		12	37197.2	1	('禄', '簶', '䴪', '𡽋', '𤀓', '𦌟', '𦽎', '𪤤', '𬓗', '𭋙')
7877	違	⿺辶韋	GHTJKPV		12	36608.0	1	('違', '𮉏', '𮉏')
7878	揚	⿰扌昜	GHTJKPV		12	33052.0	1	('揚', '𥨛')
7879	隔	⿰阝鬲	GHTJKPV		12	32709.8	1	('隔', '𥴩')
7880	坎	⿰土欠	GHTJKPV		7	10393.8	1	('坎', '崁', '莰', '䤰', '𠥈', '𥦔', '𥦔', '𬁄')
7881	芸	⿱艹云	GHTJKP		7	9493.2	1	('芸', '𠊁', '𣦀', '𣶽', '𦓷', '𧅟', '𧅟', '𧅟', '𧅟', '𩸜', '𫰼', '𫶮')
7882	究	⿱穴九	G		7	20721.65	1	('究', '㙀', '𢭕', '𣒔', '𣵇', '𤲏', '𥤿', '𥦚', '𥧖', '𥨶', '𫕂', '𭝄', '𭦒', '𭾶', '𰩞')
7883	究	⿱⿱宀儿九	HTJKPV		7	20721.65	1	('究', '㙀', '𢭕', '𣒔', '𣵇', '𤲏', '𥤿', '𥦚', '𥧖', '𥨶', '𫕂', '𭝄', '𭦒', '𭾶', '𰩞')
7884	茾	⿱艹开	GT		7	20244.5	1	('茾', '荆', '𭱧')
7885	茾	⿱艹⿰干干	K		7	20244.5	1	('茾', '荆', '𭱧')
7886	茾	⿱艹幵	Z		7	20244.5	1	('茾', '荆', '𭱧')
7887	序	⿸广予	GHTJKPV		7	19701.3	1	('序', '垿', '𡜾', '𢭸', '𦯅', '𨹘', '𫸉', '𱷨')
7888	㫖	⿱上日	J		7	19523.0	1	('㫖', '稽', '𥡞', '𥡴', '𨢳', '𫜎', '𭎡', '𭟴', '𭦪', '𮋝', '𮌖', '𮔍', '𮪫', '𡃊', '𡓈', '𥗎', '𦪼', '𨯀', '𨮺')
7889	妙	⿰女少	GHTJKPV		7	19263.3	1	('妙', '𠴕', '𢭼', '𥭝', '𦯷', '𨁭', '𪝹', '𪴽', '𪶋', '𫁐', '𭚵', '𱹉')
7890	棄	⿳亠厶⿻廿木	GHTP		12	24601.0	1	('棄', '𠾍', '𣙆', '𭗦', '𮑒')
7891	萱	⿱艹宣	GHTJKP		12	1196.5	1	('萱', '𣜯', '𫫻', '𫱽', '𫻊', '𬁙')
7892	飭	⿰飠𱐩	GHTPV		12	1193.6	1	('飭', '𠿰')
7893	飭	⿰𩙿𱐩	JK		12	1193.6	1	('飭', '𠿰')
7894	琮	⿰𤣩宗	GHTJKP		12	1162.3	1	('琮', '𭲙')
7895	絰	⿰糹至	GHT		12	1129.65	1	('絰', '𭊾', '𭒟')
7896	絰	⿰糸至	JKP		12	1129.65	1	('絰', '𭊾', '𭒟')
7897	觚	⿰角瓜	GHTJKPV		12	1094.7	1	('觚', '䉉', '𦺠', '𨖣')
7898	禍	⿰示咼	KP		12	21131.0	1	('禍', '𡁜', '𨘌', '𮒓')
7899	森	⿱木林	GHTJKPV		12	20630.5	1	('森', '潹', '𠎊', '𠘆', '𠾣', '𠾤', '𡑓', '𢊲', '𢵳', '𣛧', '𤏗', '𤺢', '𥗘', '𦼚', '𨅾', '𩕌', '𰅀', '𰪗', '𱏝')
7900	減	⿰氵咸	GHTJKPV		12	20022.4	1	('減', '𠽦', '𣚘', '𣼪', '𣾃', '𤁙', '𥳒', '𦺘', '𬐴', '𭒞', '𱨐')
7901	傅	⿰亻尃	GHTJKPV		12	31057.3	1	('傅', '𦺉', '𭗚')
7902	雄	⿰厷隹	GHTJKPV		12	30920.7	1	('雄', '𨗑', '𩀳', '𱨦')
7903	遍	⿺辶扁	GHTJKP		12	30904.8	1	('遍', '𦽟', '𨆩', '𬩢', '𭢬', '𮂝')
7904	插	⿰扌臿	GHTJKPV		12	30370.2	1	('插', '𠿂')
7905	联	⿰耳关	GH		12	30020.5	1	('联', '𢵑', '𣾍', '𥜁', '𪤚', '𱬏')
7906	測	⿰氵則	GHTJKPV		12	28387.3	1	('測', '𱔦')
7907	湿	⿰氵显	GJKP		12	27885.4	1	('湿', '𠾾', '𰝤')
7908	訴	⿰訁斥	GHTJKPV		12	26520.6	1	('訴', '𤏣')
7909	硬	⿰石更	GHTJKPV		12	26094.7	1	('硬', '𬒩', '𰒋')
7910	殘	⿰歹戔	GHTJKPV		12	26092.8	1	('殘', '䉔', '𥂫', '𦺐', '𭼨')
7911	握	⿰扌屋	GHTJKP		12	25881.9	1	('握', '𪢅')
7912	吟	⿰口今	GHTJKPV		7	13354.7	1	('吟', '荶', '𠤾', '𡷧', '𣵴', '𥆽', '𦛽', '𩒻', '𪑑', '𫕖')
7913	伴	⿰亻半	GHTJKPV		7	13105.0	1	('伴', '𠴞', '𡖱', '𢭬', '𣵲', '𦁂', '𪨠')
7914	扯	⿰扌止	GHTJKPV		7	17019.5	1	('扯', '𠳏', '𨁘')
7915	吞	⿱天口	GHTJ		7	27295.4	1	('吞', '㖔', '㧷', '㶺', '𠾹', '𢚺', '𢞋', '𣵞', '𤶕', '𧌀', '𨁇', '𨧐', '𨹙', '𩇺', '𩐄', '𩳝', '𩷵', '𪤵', '𫫹', '𬚻')
7916	佛	⿰亻弗	GHTJKPV		7	27076.9	1	('佛', '梻', '𠲽', '𡌅', '𩎵', '𰂖', '𰂽', '𰃈', '𱏎')
7917	纳	⿰纟内	G		7	26369.3	1	('纳', '𫽀', '𰱌', '𱇴')
7918	沖	⿰氵中	GHTJKPV		7	25460.4	1	('沖', '𥁵')
7919	吹	⿰口欠	GHTJKPV		7	24575.1	1	('吹', '焁', '𠀿', '𢭻', '𣒱', '𣤐', '𣵯', '𣵶', '𤉚', '𤶺', '𥪅', '𥺏', '𥺔', '𧷝', '𨁰', '𩭜', '𪥒', '𪨸', '𫈀', '𭇺')
7920	杜	⿰木土	GHTJKPV		7	23617.6	1	('杜', '荰', '𠴗', '𢭰', '𥮊', '𧹥', '𨁥', '𨧀', '𪳌', '𬇩', '𬭊', '𬼦')
7921	裂	⿱列衣	GHTJKP		12	16183.6	1	('裂', '𧝦', '𭙻', '𰅖', '𰽊', '𱔗')
7922	棄	⿳亠厶⿱丗木	JK		12	24601.0	1	('棄', '𠾍', '𣙆', '𭗦', '𮑒')
7923	赏	⿱𫩠贝	G		12	23796.6	1	('赏', '𱏐')
7924	赏	⿱龸员	X		12	23796.6	1	('赏', '𱏐')
7925	湖	⿰氵胡	GHTJKPV		12	23787.1	1	('湖', '𫉣', '𱩻')
7926	琴	⿱玨今	GHTJKPV		12	23037.2	1	('琴', '噖', '䔷', '𡡱', '𣚶', '𣾔', '𤩍', '𦠴', '𨬩', '𫾂', '𬎋', '𬒠', '\U0002ec7e')
7927	紫	⿱此糸	GHTJKPV		12	22725.8	1	('紫', '橴', '㗪', '䔝', '𥲕', '𨄐', '𫄕', '𬈶', '𬎏', '𬠭', '𮬒', '𱏑', '𱗺', '𱬒', '𲄬', '𲇡')
7928	雅	⿰牙隹	GHTJKPV		12	22454.1	1	('雅', '蕥', '𠾒', '𡡳', '𪷐')
7929	禍	⿰礻咼	GHTJV		12	21131.0	1	('禍', '𡁜', '𨘌', '𮒓')
7930	㸦	⿻丁⿱𠃋丶	P		4	6.95	1	('㸦', '𠖱', '𣏛', '𣲐', '𥫻', '𥾙', '𦬤', '𧥯', '𧿓', '𩵯')
7931	尐	⿱𡭔㇝	G		4	3.6	1	('尐', '𠯙', '𢪍', '𣧖', '𣲡', '𧉍')
7932	尐	⿱小乁	H		4	3.6	1	('尐', '𠯙', '𢪍', '𣧖', '𣲡', '𧉍')
7933	援	⿰扌爰	GHTJKPV		12	19224.4	1	('援', '𬕯')
7934	琪	⿰𤣩其	GHTJKP		12	18989.7	1	('琪', '𬈲')
7935	統	⿰糹充	GHTV		12	18735.95	1	('統', '𥴗', '𦼟', '𨭑', '𫌒', '𫫴', '𬔕')
7936	統	⿰糸充	JKP		12	18735.95	1	('統', '𥴗', '𦼟', '𨭑', '𫌒', '𫫴', '𬔕')
7937	滑	⿰氵骨	GHTJKPV		12	18543.4	1	('滑', '𠿭', '𪆸', '𫾈')
7938	逼	⿺辶畐	GHTJKPV		12	18030.8	1	('逼', '𮕂', '𰱿')
7939	淵	⿰氵𣶒	GHTJKPV		12	17393.8	1	('淵', '奫', '鼝', '㘤', '𨖳', '𩁵', '𪔱', '𭏰')
7940	税	⿰禾兑	GHMTJV		12	16286.6	1	('税', '𠾔', '𮑏')
7941	稅	⿰禾兌	GHTKP		12	16258.8	1	('稅', '𮑏')
7942	循	⿰彳盾	GHTJKP		12	16200.3	1	('循', '㵌', '𣛝', '𦅑', '𧝩')
7943	佐	⿰亻左	GHTJKPV		7	18052.2	1	('佐', '𪘓', '𪘡', '𬺇', '𰛰')
7944	抛	⿰扌𠠵	GTJKPV		7	17557.2	1	('抛', '𦰖')
7945	沟	⿰氵勾	GHTJKP		7	17168.0	1	('沟', '𬕋', '𱽬')
7946	晴	⿰日靑	KP		12	12385.566666666666	1	('晴', '𰘫')
7947	渾	⿰氵軍	GHTJKPV		12	12199.4	1	('渾', '𩅴')
7948	堪	⿰土甚	GHTJKPV		12	12184.5	1	('堪', '𲄇')
7949	筋	⿱𥫗肋	GHTJKPV		12	11750.4	1	('筋', '𤯸')
7950	創	⿰倉刂	GHTJKPV		12	16129.2	1	('創', '𣋃', '𤏬', '𤺨', '𦼃', '𫤤', '𬰌', '𭞶')
7951	貼	⿰貝占	GHTJKP		12	16008.8	1	('貼', '𢵚', '𪹭', '𰸭')
7952	賀	⿱加貝	GHTJKPV		12	15847.9	1	('賀', '㵑', '𠟒', '𧝂', '𧬂', '𪳺', '𮆓', '𮜗', '𲆝')
7953	詐	⿰訁乍	GHTJKPV		12	15145.3	1	('詐', '𠁙', '𨐷', '𱔧')
7954	𠆧	⿰亻人	T		4	41.8	1	('𠆧', '㐺')
7955	𡿧	⿻巛一	GT		4	27.9	1	('𡿧', '𧇏', '𱰭', '湽', '葘', '輺', '鍿', '𤱹', '𦿨', '𧇕', '𱹼')
7956	卆	⿱九十	GTJKP		4	27.8	1	('卆', '伜', '忰', '枠', '疩', '砕', '粋', '紣', '紣', '翆', '酔', '㳃', '𠯥', '𡉻', '𢇥', '𢪄', '𣅢', '𤝊', '𥄌', '𥘧')
7957	𢆰	⿱一幺	G		4	27.8	1	('𢆰', '㕄', '䩘', '𠅹', '𠇓', '𠯝', '𡆻', '𡉬', '𡗰', '𡵮', '𢁴', '𢇨', '𢏁', '𢓎', '𢻽', '𣏳', '𣲑', '𤘳', '𤝃', '𤤈')
7958	亣	⿱丶丌	GHT		4	13.95	1	('亣', '𣵉', '𤥥')
7959	亣	⿱亠⿰丿丨	X		4	13.95	1	('亣', '𣵉', '𤥥')
7960	勽	⿹勹人	GT		4	13.9	1	('勽', '𨸤', '𪭠', '𰁘')
7961	㸦	⿻丁⿱𠃋乀	GT		4	6.95	1	('㸦', '𠖱', '𣏛', '𣲐', '𥫻', '𥾙', '𦬤', '𧥯', '𧿓', '𩵯')
7962	园	⿴囗元	GHTJKV		7	32078.8	1	('园', '\U0002ec44', '𱦜', '𱽪')
7963	补	⿰衤卜	GH		7	31753.3	1	('补', '𲀪')
7964	层	⿸尸云	G		7	31545.8	1	('层', '𱖷')
7965	亩	⿱亠田	G		7	31232.8	1	('亩', '曺', '畆', '畒', '畝', '𠆁', '𠭇', '𡍠', '𡜿', '𣢿', '𤢢', '𤱈', '𤱔', '𤱶', '𤲾', '𫡼', '𭈈', '\U0002ec95', '𰡑', '𩘤')
7966	材	⿰木才	GHTJKPV		7	30398.2	1	('材', '𩭘')
7967	災	⿱巛火	GHTJKPV		7	29073.2	1	('災', '𤑹', '𨉒', '𨓌', '𭴠', '𭼍')
7968	屡	⿸尸娄	GTJK		12	8560.6	1	('屡', '𠎪', '𡳵', '𡳶', '𤮒', '𦧃', '𪨞', '𪨠', '𪮴', '𫄄', '𫫵', '𫵫', '𫵭', '𫵭', '𬉆', '𮕅', '𮣌')
7969	尐	⿱𡭔乁	T		4	3.6	1	('尐', '𠯙', '𢪍', '𣧖', '𣲡', '𧉍')
7970	尐	⿱小乀	K		4	3.6	1	('尐', '𠯙', '𢪍', '𣧖', '𣲡', '𧉍')
7971	仉	⿰亻几	GHTKPV		4	2.7	1	('仉', '𡇩', '𡔟')
7972	卍	卍	GHTJKP		4	1.4	1	('卍',)
7973	卐	⿾卍	GT		4	1.3	1	('卐', '𭅫')
7974	焚	⿱林火	GHTJKP		12	13763.4	1	('焚', '㸑', '𣚵', '𤑇', '𤒐', '𫜴', '𬗼', '𭊦', '𰝫', '𱬗', '𱬤')
