燔	⿰火番	火㇒丷十𠆢田
橐	⿱{38}䂞	{38}一丿口十𠆢
盥	⿱⿴𦥑水皿	{71}{50}一㇇亅{24}冂一丨丨
篙	⿱𥫗高	𥫗丶一口冂口
縈	⿱𤇾糸	火火冖幺小
閻	⿵門臽	丨{50}一匚一亅⺈{112}一一
霏	⿱雨非	一丨冂丶丶丶丶三丨丨三
圜	⿴囗睘	囗囗丨丨一口𧘇
廪	⿸广禀	丶厂丶一囗口二小
甑	⿰曾瓦	丷囗丨丷日一𠄌㇈丶
磬	⿱殸石	一丨一尸丨𠘧又一丿口
篦	⿱𥫗𣬉	𥫗㇒囗㐅乚一匕
耨	⿰耒⿸辰寸	一一十𠆢厂二{25}𬺰丶
耨	⿰耒辱	一一十𠆢厂二{25}𬺰丶
薨	⿳⿱艹罒冖死	艹囗丨丨冖一丿㇇丶匕
薨	⿳⿱卝罒冖死	艹囗丨丨冖一丿㇇丶匕
薨	⿳𦭝冖死	艹囗丨丨冖一丿㇇丶匕
韰	⿱𣦼韭	⺊丿㇇丶又三丨丨三一
麇	⿸鹿禾	{55}乚一匕㇒十𠆢
{89}	{𪚧外}	{89}
㔍	⿰算刂	𥫗目廾刂
㙶	⿳亠口堂	丶一口⺌冖口十一
㠔	⿱山辟	凵丨尸口丶一丷一十
㢛	⿸广僉	丶厂{88}口口人人
㢣	⿱敬廾	艹㇒𠃌口攵廾
㣈	⿰㣇㣇	{30}一𰀪冂丨{30}一𰀪冂丨
㬜	⿱臸日	一𠃋丶十一一𠃋丶十一日
㬱	⿱兟日	㇒十一儿㇒十一儿日
㯤	⿰來來	十𠆢人人十𠆢人人
㯥	⿰東東	十𠆢日十𠆢日
㱅	⿰壹欠	一丨一冖一口丷一㇒乛人
㷴	⿸厤火	厂㇒十𠆢㇒十𠆢火
㷼	⿳廿⿴北口火	一丨丨一{45}匕口火
㽔	⿺⿱业𧰨生	丨丨丷一𧰨㇒十一一
䑞	⿱⿷匚炎舛	匚火火丿㇇丶一𠃋丨
䔍	⿱艹馬	艹{51}灬
䦧	⿵門兒	丨{50}一匚一亅{112}一一儿
䨜	⿱雨朋	一丨冂丶丶丶丶月月
䫉	⿰豸頁	豸一丿目八
䮍	⿱馬衣	{51}灬丶一𧘇
䰜	⿲弓鬲弓	弓一口冂丷一丨弓
䲽	⿰石鳥	一丿口{47}灬
䳆	⿰白鳥	㇒日{47}灬
儔	⿰亻壽	㇒丨一丨一乛一丨一一口𬺰丶
儗	⿰亻疑	㇒丨匕㇒一大乛丶乛人⺊
儞	⿰亻爾	㇒丨一丨八冂㐅乂㐅乂
劒	⿰僉刃	{88}口口人人刀㇒
劔	⿰僉刄	{88}口口人人刀乀
叡	⿰睿又	{37}一八𠆢目又
奯	⿱大歲	大⺊一丨丿𫠠㇒丶一𣥂
嬐	⿰女僉	女{88}口口人人
嬖	⿱辟女	尸口丶一丷一十女
孹	⿱辟子	尸口丶一丷一十了一
嶭	⿱山⿰𠂤辛	凵丨㇒丨{50}{50}丶一丷一十
嶶	⿱山微	凵丨𰀪丨凵丨一几攵
廧	⿸广嗇	丶厂十一人人囗口
廩	⿸广稟	丶厂丶一囗口㇒十𠆢
彜	⿱彑𪪷	{30}一丷十𠆢八刀廾
徼	⿰彳敫	𰀪丨㇒日丶万攵
憙	⿱喜心	一丨一口丷一口心
懜	⿰忄夢	忄艹囗丨丨冖丿㇇丶
戱	⿰虛戈	{13}七{70}𫠠㇒丶
旙	⿰方番	丶万㇒丷十𠆢田
暺	⿰日單	日口口甲一
橆	⿱{56}林	{56}十𠆢十𠆢
橑	⿰木尞	十𠆢大丷日小
橤	⿱惢木	心心心十𠆢
橦	⿰木童	十𠆢丶一丷一日十一
橧	⿰木曾	十𠆢丷囗丨丷日
毇	⿰䊆殳	{112}一一丷十𠆢𠘧又
澰	⿰氵僉	氵{88}口口人人
澷	⿰氵㬅	氵日囗丨丨丶万
燅	⿰坴炎	{114}十一火火
燅	⿰⿱{114}土炎	{114}十一火火
燊	⿱焱木	火火火十𠆢
燋	⿰火焦	火㇒丨丶一丨一二灬
燐	⿰火粦	火丷十𠆢丿㇇丶一𠃋丨
燚	⿱炏炏	火火火火
燤	⿰火萬	火艹日冂𠃋丶
獴	⿰犭蒙	犭艹冖一一𧰨
璚	⿰𤣩矞	𤣩乛丶乛亅㇒冂八口
甐	⿰粦瓦	丷十𠆢丿㇇丶一𠃋丨一𠄌㇈丶
疂	⿳田{11}冝	田{11}冖且
磟	⿰石翏	一丿口𠃌冫𠃌冫𠆢㇒㇒㇒
穇	⿰禾參	㇒十𠆢𠃋丶𠃋丶𠃋丶𠆢㇒㇒㇒
穐	⿰禾亀	㇒十𠆢⺈{93}
穐	⿰禾⿳⺈田电	㇒十𠆢⺈{93}
穒	⿱禾鳥	㇒十𠆢{47}灬
窶	⿱穴婁	丶冖八口一口丨女
窶	⿱宂婁	丶冖八口一口丨女
窻	⿱穴悤	丶冖八㇒囗夊心
窻	⿱宂悤	丶冖八㇒囗夊心
篗	⿱𥫗隻	𥫗㇒丨丶一丨一二又
篚	⿱𥫗匪	𥫗匚三丨丨三
篭	⿱𥫗竜	𥫗丶一丷一{46}
篹	⿱𮅕㔾	𥫗目大㔾
篹	⿱𮅕巳	𥫗目大㔾
縜	⿰糹員	幺{86}口目八
縜	⿰糸員	幺{86}口目八
縝	⿰糹真	幺{86}十{73}八
縝	⿰糸眞	幺{86}十{73}八
縠	⿰⿱⿳士冖一糸殳	一丨一冖一幺小𠘧又
縠	⿰⿳⿱士冖一糸殳	一丨一冖一幺小𠘧又
縢	⿰月絭	月丷二人幺小
缳	⿰纟睘	纟囗丨丨一口𧘇
罃	⿱𤇾缶	火火冖㇒一十凵
翯	⿱羽高	𠃌冫𠃌冫丶一口冂口
聮	⿰耳𢇁	耳幺幺灬
臈	⿰月葛	月艹日㇒𠃌𠃊人
臈	⿰⺼葛	月艹日㇒𠃌𠃊人
薉	⿱艹歲	艹⺊一丨丿𫠠㇒丶一𣥂
薊	⿱艹魝	艹⺈田灬刂
薎	⿳⿱艹罒冖伐	艹囗丨丨冖㇒丨𫠠㇒丶
薎	⿳⿱卝罒冖伐	艹囗丨丨冖㇒丨𫠠㇒丶
薎	⿳𦭝冖伐	艹囗丨丨冖㇒丨𫠠㇒丶
薔	⿱艹嗇	艹十一人人囗口
薟	⿱艹僉	艹{88}口口人人
虣	⿰武虎	{28}⺊一丨{13}七几
虤	⿰虎虎	{13}七几{13}七几
螎	⿰虫鬲	口丨㇀丶一口冂丷一丨
螎	⿰虫⿱𠮛⿵𦉪丅	口丨㇀丶一口冂丷一丨
衟	⿲彳𩠐亍	𰀪丨𡿨𡿨𡿨一㇒目一一亅
褭	⿳亠馬𧘇	丶一{51}灬𧘇
褰	⿱𡨄衣	丶冖𠄠丨丨一八丶一𧘇
觱	⿱咸角	丿𫠠㇒丶一口⺈⺆𰀁
諞	⿰訁扁	丶一二口丶尸冂一丨丨
諫	⿰訁柬	丶一二口十𠆢囗丷
諬	⿱𮂱言	㇒十𠆢尢丶丶一二口
諴	⿰訁咸	丶一二口丿𫠠㇒丶一口
諹	⿰訁昜	丶一二口日一㇒𠃌丿丿
諼	⿰訁爰	丶一二口㇒丶丶㇒一𠂇又
賮	⿱𭴘貝	{43}丨一灬目八
踰	⿰𧾷俞	口⺊一丨{88}⺝刂
踰	⿰𧾷兪	口⺊一丨{88}⺝刂
踶	⿰𧾷是	口⺊一丨日一人⺊
蹀	⿰𧾷枼	口⺊一丨一丨丨一𠃊十𠆢
輲	⿰車耑	一日一丨凵丨一㇒冂丨丨
辥	⿰𡴎辛	凵丿㇒丨{50}{50}丶一丷一十
醖	⿰酉昷	一儿口一日冂一丨丨
錉	⿰釒昏	釒氏日
錡	⿰釒奇	釒大一亅口
錿	⿰釒虎	釒{13}七几
閵	⿵門隹	丨{50}一匚一亅㇒丨丶一丨一二
閶	⿵門昌	丨{50}一匚一亅日日
閼	⿵門於	丨{50}一匚一亅丶万𠆢⺀
闍	⿵門者	丨{50}一匚一亅十一㇒日
闍	⿵門⿻者丶	丨{50}一匚一亅十一㇒日
頳	⿰赤頁	十一丿亅八一丿目八
頴	⿰𥘈頁	匕二小一丿目八
頶	⿰告頁	㇒十一口一丿目八
頷	⿰含頁	𠆢丶乛口一丿目八
頺	⿰秀頁	㇒十𠆢乃一丿目八
頽	⿰秃頁	㇒十𠆢几一丿目八
餞	⿰飠戔	飠𫠠㇒丶𫠠㇒丶
餞	⿰𩙿戔	飠𫠠㇒丶𫠠㇒丶
駡	⿱吅馬	口口{51}灬
駢	⿰馬并	{51}灬丷一廾
駮	⿰馬交	{51}灬丶一八乂
鴫	⿰田鳥	田{47}灬
麆	⿸鹿且	{55}乚一匕且
黈	⿰黄主	一丨丨一日丨八丶一十一
黈	⿰黃主	一丨丨一日丨八丶一十一
𠁗	⿱⿻十皕大	十一㇒日一㇒日大
𠔳	⿸产兼	丶一丷厂丷一{43}八丨丨
𠪾	⿸厤心	厂㇒十𠆢㇒十𠆢心
𠿊	⿰口𣪠	口一日一丨凵𠘧又
𡕸	⿳䒑⿴北白夊	丷一{45}匕㇒日夊
𡚇	⿱⿱𥆞一大	囗丨丨丨厂囗丨丨一大
𡚊	⿱大𨾴	大口口㇒丨丶一丨一二
𡦢	⿰孚重	㇒丶丶㇒了一㇒一日一丨一
𡭊	⿰⿱丵口寸	丨丨丷一丷一十口𬺰丶
𢅛	⿰帝尨	{83}冂丨𠂇丶𠤎𰀪
𢍮	⿱⿻工⿱从吅廾	一丨一人人口口廾
𢍱	⿱⿴𦥑囟廾	{71}{50}一㇒囗㐅廾
𢐨	⿲弓芻弓	弓㇒𠃌凵丿㇒𠃌凵丿弓
𢕹	⿲彳𤰸攵	𰀪丨丶一𠃋丶田攵
𢨋	⿱或↷或	𫠠㇒丶口一↷𫠠㇒丶口一
𢨒	⿰童戈	丶一丷一日十一𫠠㇒丶
𢿨	⿰⿱林⺝攴	十𠆢十𠆢⺝⺊又
𢿨	⿰⿱林月攴	十𠆢十𠆢⺝⺊又
𢿱	⿰⿱林⺝攵	十𠆢十𠆢⺝攵
𣊡	⿱日絲	日幺{86}幺小
𣚇	⿳{38}包木	{38}㇒𠃌巳十𠆢
𣚊	⿰木𦓔	十𠆢一㇒冂丨丨一㇒冂丨丨
𣚨	⿰𣏼𣏼	一丨丨一十𠆢一丨丨一十𠆢
𣚯	⿰⿱⿱士冖束殳	一丨一冖十𠆢口𠘧又
𣛕	⿰果果	日十𠆢日十𠆢
𣦞	⿱{36}𭭛	{36}⺊一丨⺊又
𣫆	⿱殸正	一丨一尸丨𠘧又一⺊一丨
𣿕	⿰氵廌	氵{55}{1}
𣿕	⿰氵𢊁	氵{55}{1}
𣿳	⿰氵𤊽	氵大丷日火
𤎭	⿱炎㐭	火火丶一囗口
𤎮	⿱𡎐火	{114}十一⺄𰀁火
𤬏	⿰婁瓜	口一口丨女瓜
𤯌	⿸麻甘	丶厂十𠆢十𠆢一丨丨一一
𤴡	⿳{44}田⿱厶龰	{44}田𠃋丶人⺊
𥂔	⿱翏皿	𠃌冫𠃌冫𠆢㇒㇒㇒冂一丨丨
𥉾	⿰目翏	目𠃌冫𠃌冫𠆢㇒㇒㇒
𥡝	⿰秉秉	㇒十𠆢{43}㇒十𠆢{43}
𥡞	⿱⿰𥝌尤旨	𥝌尢丶匕日
𥰟	⿱𥫗袁	𥫗十一口𧘇
𥰬	⿱𥫗⿹勹幸	𥫗㇒𠃌十一丷一十
𥱋	⿱𥫗鿄	𥫗氵刀㇒十𠆢
𥱡	⿳𥫗罒戊	𥫗囗丨丨丿𫠠㇒丶
𥱤	⿱𥫗修	𥫗㇒丨丨夂㇒㇒㇒
𥱩	⿱𥫗⿰幸人	𥫗十一丷一十人
𥻳	⿰𰧭籴	一丨一二小入丷十𠆢
𥻳	⿰𥘈籴	一丨一二小入丷十𠆢
𦃃	⿱𠂹糸	㇒丨人人人人幺小
𦃐	⿰糹蚤	幺{86}又丶口丨㇀丶
𦃙	⿱日𮈍	日一丨丨一八幺小
𦓆	⿱耂⿹⿻弓⿱工匚口	十一㇒弓一丨一匚口
𦓆	⿱耂⿹{120}口	十一㇒弓一丨一匚口
𦔐	⿰耒員	一一十𠆢口目八
𦠤	⿰月惢	月心心心
𦠤	⿰⺼惢	月心心心
𦺈	⿱艹巽	艹巳巳一丨丨一八
𦺸	⿱艹粦	艹丷十𠆢丿㇇丶一𠃋丨
𦻍	⿳艹⿱一八⿻⿱日八土	艹一八日八十一
𦻍	⿳艹⿱一八⿱由𡉀	艹一八日八十一
𦻧	⿱萑⿰𠂇十	艹㇒丨丶一丨一二𠂇十
𦻧	⿱萑廾	艹㇒丨丶一丨一二𠂇十
𦻧	⿱雈廾	艹㇒丨丶一丨一二𠂇十
𦻱	⿱艹雯	艹一丨冂丶丶丶丶丶一乂
𦻳	⿱艹朁	艹一𠃋丿乚一𠃋丿乚日
𦼔	⿱艹尞	艹大丷日小
𧇨	⿺虎林	{13}七几十𠆢十𠆢
𧇩	⿸{13}⿳匕一⿱八𥃦	{13}匕一八𠆢目
𧇭	⿰虎武	{13}七几{28}⺊一丨
𧎪	⿱氏䖵	氏口丨㇀丶口丨㇀丶
𧎮	⿱叉䖵	又丶口丨㇀丶口丨㇀丶
𧎮	⿱㕚䖵	又丶口丨㇀丶口丨㇀丶
𧜣	⿰衤鳥	𪜊丨{24}{47}灬
𧜼	⿱埶衣	{114}十一{20}丶一𧘇
𧳯	⿰豸者	豸十一㇒日
𧳯	⿰豸⿻者丶	豸十一㇒日
𧶻	⿱戼貝	戼目八
𨂠	⿰𧾷頁	口⺊一丨一丿目八
𨂷	⿰𧾷厘	口⺊一丨厂日十一
𨤰	⿱尔理	㇒乛小𤣩日十一
𨤰	⿱尓理	㇒乛小𤣩日十一
𨨖	⿱玨金	𤣩一十一𠆢一十一丷
𨽾	⿰⿱上示隶	⺊一二小{43}冫亅{24}
𨿣	⿰其隹	{94}八㇒丨丶一丨一二
𨿳	⿸𤕫倠	𠃊一丿丨一㇒丨㇒丨丶一丨一二
𩃮	⿱雨易	一丨冂丶丶丶丶日㇒𠃌丿丿
𩒳	⿰𡿯頁	日𡿨𡿨𡿨一丿目八
𩫏	⿳⿱亠口回⿱口十	丶一口囗口口十
𩰵	⿰鬲亘	一口冂丷一丨一日一
𩶓	⿱𡗗魚	三人⺈田灬
𩿳	⿱正鳥	一⺊一丨{47}灬
𪉟	⿱鹵皿	⺊囗㐅丶丶丶丶冂一丨丨
𪌜	⿺麥生	十𠆢人人夊㇒十一一
𪌜	⿰麥生	十𠆢人人夊㇒十一一
𪏰	⿱黍日	㇒十𠆢𠆢{11}亅日
𪏵	⿰黍勿	㇒十𠆢𠆢{11}亅㇒𠃌丿丿
𪚦	𪚦	𪚦
𪦨	⿰女蜀	女囗丨丨㇒𠃌口丨㇀丶
𪫙	⿰彳睪	𰀪丨囗丨丨十一丷一十
𫂐	⿱𥫗泰	𥫗三人冫亅{24}
𫄾	⿰缶⿱爫缶	㇒一十凵㇒丶丶㇒㇒一十凵
𫄾	⿰缶䍃	㇒一十凵㇒丶丶㇒㇒一十凵
𫕻	⿰靑靑	十一一冂丨一十一一冂丨一
𫕻	⿰青青	十一一冂丨一十一一冂丨一
𫟪	⿺辶⿳白穴口	辶㇒日丶冖八口
𫨀	⿳爫罒即	㇒丶丶㇒囗丨丨{18}卩
𫴗	⿱宀福	丶冖礻一口田
𬄜	⿱林㐭	十𠆢十𠆢丶一囗口
𬪰	⿱㲋酉	⺈口乚一匕一儿口一
𬹥	⿰鼎于	𠃊一丿丨丿丨一𠃍目一𬺰
𭂺	⿵𠘨熏	𠘨㇒一囗丷一丨一灬
𭘸	⿰帛帛	㇒日冂丨㇒日冂丨
𭟼	⿰虗戈	{13}七㇒丨一一丨𫠠㇒丶
𭟼	⿰⿸𮓗丘戈	{13}七㇒丨一一丨𫠠㇒丶
𭻨	⿳𰢴𰢴灬	一田一田灬
𭾐	⿸{96}𰤷	{96}田冂一丨丨
𮃣	⿰禾魚	㇒十𠆢⺈田灬
𮇷	⿰米舀	丷十𠆢㇒丶丶㇒{112}一一
𮥿	⿱亠𨾴	丶一口口㇒丨丶一丨一二
𮧻	⿰音⿺尤三	丶一丷一日尢丶三
𮧻	⿰音尨	丶一丷一日尢丶三
𮫟	⿱鬼衣	㇒日丿乚𠃋丶丶一𧘇
𮫴	⿰魚司	⺈田灬𠃌一口
𮭫	⿰鹵古	⺊囗㐅丶丶丶丶十口
𰏮	⿰幸匊	十一丷一十㇒𠃌丷十𠆢
𰒲	⿱或或	𫠠㇒丶口一𫠠㇒丶口一
𰕣	⿰單斤	口口甲一𠂆一丨
𰟚	⿰幸炎	十一丷一十火火
𰼝	⿰里音	日十一丶一丷一日
𱅼	⿰高圶	丶一口冂口大十一
𱢬	⿱無日	{56}灬日
𱤏	⿱林林	十𠆢十𠆢十𠆢十𠆢
𱹖	⿳日共米	日一丨丨一八丷十𠆢
𲁌	⿱覀朔	一口丨丨丷一凵丿月
講	⿰訁冓	丶一二口𠄠丨丨一冂十一
雚	⿱艹𨾴	艹口口㇒丨丶一丨一二
雚	⿱卝𨾴	艹口口㇒丨丶一丨一二
點	⿰黑占	{68}灬⺊口
應	⿸䧹心	丶厂㇒丨㇒丨丶一丨一二心
應	⿸广⿱倠心	丶厂㇒丨㇒丨丶一丨一二心
總	⿰糹悤	幺{86}㇒囗夊心
總	⿰糸悤	幺{86}㇒囗夊心
總	⿰糹⿱囪心	幺{86}㇒囗夊心
總	⿰糹⿱囱心	幺{86}㇒囗夊心
聲	⿱殸耳	一丨一尸丨𠘧又耳
濟	⿰氵齊	氵{26}丿二丨
襄	⿱亠𱔞	丶一口口𠄠丨丨一𧘇
擧	⿱與手	{71}{50}一{23}一八㇒二亅
藏	⿱艹臧	艹{61}匚丨{50}丨
環	⿰𤣩睘	𤣩囗丨丨一口𧘇
舊	⿱萑臼	艹㇒丨丶一丨一二{112}一一
舊	⿱雈臼	艹㇒丨丶一丨一二{112}一一
擊	⿱𣪠手	一日一丨凵𠘧又㇒二亅
壓	⿸厭土	厂日⺝大丶十一
壓	⿱厭土	厂日⺝大丶十一
雖	⿰虽隹	口口丨㇀丶㇒丨丶一丨一二
謝	⿰訁射	丶一二口𨈑㇒𬺰丶
闌	⿵門柬	丨{50}一匚一亅十𠆢囗丷
戲	⿰䖒戈	{13}七一口丷一𫠠㇒丶
聯	⿰耳𢇇	耳幺幺𠄌丿丨𠃎
臨	⿰臣⿱𠂉品	匚丨{50}丨㇒一口口口
購	⿰貝冓	目八𠄠丨丨一冂十一
鮮	⿰魚羊	⺈田灬丷一𰀁
繁	⿱敏糸	㇒一母攵幺小
濱	⿰氵賓	氵丶冖一𣥂目八
戴	⿹𢦏異	𫠠㇒丶十田一丨丨一八
賽	⿱𡨄貝	丶冖𠄠丨丨一八目八
禮	⿰礻豊	礻口一丨丨一口丷一
禮	⿰示豊	礻口一丨丨一口丷一
縮	⿰糹宿	幺{86}丶冖㇒丨一㇒日
縮	⿰糸宿	幺{86}丶冖㇒丨一㇒日
霜	⿱雨相	一丨冂丶丶丶丶十𠆢目
霝	⿱雨𠱠	一丨冂丶丶丶丶口口口
藉	⿱艹耤	艹一一十𠆢一丨丨一日
牆	⿰爿嗇	𠃊一丿丨十一人人囗口
霞	⿱雨叚	一丨冂丶丶丶丶{5}{50}又
聴	⿰耳⿳十罒心	耳十囗丨丨心
翼	⿱羽異	𠃌冫𠃌冫田一丨丨一八
翼	⿱⿰习习異	𠃌冫𠃌冫田一丨丨一八
韱	⿹㦰韭	𫠠㇒丶人人三丨丨三一
濕	⿰氵㬎	氵日幺幺灬
儲	⿰亻諸	㇒丨丶一二口十一㇒日
齋	⿵齊𡭔	{26}丿二丨𡭔
齋	⿵齊小	{26}丿二丨𡭔
爵	⿳爫罒𡬠	㇒丶丶㇒囗丨丨{18}𬺰丶
爵	⿳爫罒⿰{75}寸	㇒丶丶㇒囗丨丨{18}𬺰丶
趨	⿺走芻	十一人⺊㇒𠃌凵丿㇒𠃌凵丿
嬰	⿱賏女	目八目八女
懇	⿱貇心	豸𠄌{50}一{24}心
藍	⿱艹監	艹匚丨{50}丨㇒一丶冂一丨丨
魏	⿰委鬼	㇒十𠆢女㇒日丿乚𠃋丶
擠	⿰扌齊	扌{26}丿二丨
韓	⿰𠦝韋	十日十𫝀口一𠃋丨
臂	⿱辟⺝	尸口丶一丷一十⺝
臂	⿱辟⺼	尸口丶一丷一十⺝
赢	⿱吂⿲月贝凡	丶一𠃊口月冂丿丶几丶
燥	⿰火喿	火口口口十𠆢
蹈	⿰𧾷舀	口⺊一丨㇒丶丶㇒{112}一一
穗	⿰禾惠	㇒十𠆢{7}心
徽	⿰彳𢾰	𰀪丨凵丨一幺小攵
聰	⿰耳悤	耳㇒囗夊心
聰	⿰耳⿱囪心	耳㇒囗夊心
聰	⿰耳⿱囱心	耳㇒囗夊心
闊	⿵門活	丨{50}一匚一亅氵㇒十口
擰	⿰扌寧	扌丶冖心冂一丨丨一亅
謙	⿰訁兼	丶一二口丷一{43}八丨丨
龜	⿱㇒⿷⿹{90}{64}{65}	㇒{90}{64}{65}
龜	⿱⺈⿷⿹{91}{64}{65}	㇒{90}{64}{65}
龜	⿱⺈⿷⿻{91}{64}{65}	㇒{90}{64}{65}
龜	⿱⺈⿷⿹{90}{64}{65}	㇒{90}{64}{65}
濫	⿰氵監	氵匚丨{50}丨㇒一丶冂一丨丨
鍊	⿰釒柬	釒十𠆢囗丷
彌	⿰弓爾	弓一丨八冂㐅乂㐅乂
虧	⿰雐亏	{13}七㇒丨丶一丨一二一一㇉
虧	⿰雐亐	{13}七㇒丨丶一丨一二一一㇉
嚮	⿱鄉向	乡{17}阝㇒冂口
豁	⿰害谷	丶冖三丨口八𠆢口
鍾	⿰釒重	釒㇒一日一丨一
轄	⿰車害	一日一丨丶冖三丨口
薰	⿱艹熏	艹㇒一囗丷一丨一灬
隸	⿰柰隶	十𠆢二小{43}冫亅{24}
鞠	⿰革匊	一丨丨一口丨一㇒𠃌丷十𠆢
罅	⿰缶虖	㇒一十凵{13}七㇒一亅丷
濯	⿰氵翟	氵𠃌冫𠃌冫㇒丨丶一丨一二
臀	⿱殿⺝	尸一丨丨一八𠘧又⺝
臀	⿱殿⺼	尸一丨丨一八𠘧又⺝
輿	⿳⿴𦥑車一八	{71}{50}一一日一丨一八
糞	⿱米異	丷十𠆢田一丨丨一八
聳	⿱從耳	𰀪丨人人人⺊耳
禦	⿱御示	𰀪丨㇒一十一𠃊卩二小
龠	⿳{88}𠱠𠕁	{88}口口口冂一丨丨
擘	⿱辟手	尸口丶一丷一十㇒二亅
濤	⿰氵壽	氵一丨一乛一丨一一口𬺰丶
糜	⿸麻米	丶厂十𠆢十𠆢丷十𠆢
糜	⿸广⿱𣏟米	丶厂十𠆢十𠆢丷十𠆢
臆	⿰月意	月丶一丷一日心
臆	⿰⺼意	月丶一丷一日心
盪	⿱湯皿	氵日一㇒𠃌丿丿冂一丨丨
縷	⿰糹婁	幺{86}口一口丨女
縷	⿰糸婁	幺{86}口一口丨女
翳	⿱殹羽	匚㇒一大𠘧又𠃌冫𠃌冫
輾	⿰車展	一日一丨尸一丨丨一{25}
鴻	⿰江鳥	氵一丨一{47}灬
鴻	⿰氵䲨	氵一丨一{47}灬
孺	⿰子需	了一一丨冂丶丶丶丶一㇒冂丨丨
矯	⿰矢喬	㇒一大㇒大口冂口
斂	⿰僉攵	{88}口口人人攵
曖	⿰日愛	日㇒丶丶㇒冖心夊
膺	⿸䧹⺝	丶厂㇒丨㇒丨丶一丨一二⺝
膺	⿸䧹⺼	丶厂㇒丨㇒丨丶一丨一二⺝
膺	⿸广⿱倠月	丶厂㇒丨㇒丨丶一丨一二⺝
氈	⿰亶毛	丶一囗口日一㇒二乚
螽	⿱冬䖵	夂⺀口丨㇀丶口丨㇀丶
擢	⿰扌翟	扌𠃌冫𠃌冫㇒丨丶一丨一二
燮	⿱⿲火言火又	火丶一二口火又
謗	⿰訁旁	丶一二口{83}丶万
鮭	⿰魚圭	⺈田灬十一十一
麋	⿸鹿米	{55}乚一匕丷十𠆢
麋	⿱鹿米	{55}乚一匕丷十𠆢
毚	⿱㲋兔	⺈口乚一匕⺈口丿乚丶
毚	⿱㲋⿷免丶	⺈口乚一匕⺈口丿乚丶
甕	⿱雍瓦	丶一乡㇒丨丶一丨一二一𠄌㇈丶
篸	⿱𥫗參	𥫗𠃋丶𠃋丶𠃋丶𠆢㇒㇒㇒
篾	⿳𥫗罒戍	𥫗囗丨丨丿𫠠㇒丶丶
糝	⿰米參	丷十𠆢𠃋丶𠃋丶𠃋丶𠆢㇒㇒㇒
謄	⿰月誊	月丷二人丶一二口
謇	⿱𡨄言	丶冖𠄠丨丨一八丶一二口
謨	⿰訁莫	丶一二口艹日大
贅	⿱敖貝	十一一丿𠃌攵目八
蹇	⿱𡨄足	丶冖𠄠丨丨一八口人⺊
𬒣	⿱石䖵	一丿口口丨㇀丶口丨㇀丶
磴	⿰石登	一丿口{101}{102}一口丷一
縻	⿸麻糸	丶厂十𠆢十𠆢幺小
縻	⿸广⿱𣏟糸	丶厂十𠆢十𠆢幺小
繇	⿰䍃系	㇒丶丶㇒㇒一十凵㇒幺小
螫	⿱赦虫	十一丿亅八攵口丨㇀丶
{60}	{𪚺外}	{60}
㕓	⿸厂墨	厂{68}灬十一
㕓	⿸厂⿱黑土	厂{68}灬十一
㯱	⿳{38}缶木	{38}㇒一十凵十𠆢
㷿	⿰火僉	火{88}口口人人
㸂	⿱遂火	辶丷一𧰨火
㸃	⿱⿰{68}占灬	{68}⺊口灬
㻺	⿸厤玉	厂㇒十𠆢㇒十𠆢一十一丶
䆸	⿱穴登	丶冖八{101}{102}一口丷一
䆸	⿱宂登	丶冖八{101}{102}一口丷一
䉅	⿱𥫗執	𥫗十一丷一十{20}
䔘	⿱艹⿰缶且	艹㇒一十凵且
䔡	⿱艹魚	艹⺈田灬
䔥	⿱艹粛	艹{43}丿丷十𠆢丨
䙔	⿰衤區	𪜊丨{24}匚口口口
䞿	⿱𡨄走	丶冖𠄠丨丨一八十一人⺊
䨣	⿱雨革	一丨冂丶丶丶丶一丨丨一口丨一
䩭	⿰革奇	一丨丨一口丨一大一亅口
䫏	⿰其頁	{94}八一丿目八
䯹	⿱髟𠬶	{76}𠃋丶㇒㇒㇒{50}一冖又
䳒	⿹𢦏鳥	𫠠㇒丶十{47}灬
儨	⿰亻質	㇒丨𠂆一丨𠂆一丨目八
壐	⿱爾土	一丨八冂㐅乂㐅乂十一
嬭	⿰女爾	女一丨八冂㐅乂㐅乂
嶷	⿱山疑	凵丨匕㇒一大乛丶乛人⺊
斁	⿰睪攵	囗丨丨十一丷一十攵
斵	⿰⿱⿰{58}刀亞斤	{58}刀{40}一𠂆一丨
檒	⿱林風	十𠆢十𠆢𠘨㇒口丨㇀丶
檗	⿱辟木	尸口丶一丷一十十𠆢
檜	⿰木會	十𠆢{88}囗丨丷日
歛	⿰僉欠	{88}口口人人㇒乛人
歜	⿰蜀欠	囗丨丨㇒𠃌口丨㇀丶㇒乛人
濬	⿰氵睿	氵{37}一八𠆢目
獮	⿰犭爾	犭一丨八冂㐅乂㐅乂
皤	⿰白番	㇒日㇒丷十𠆢田
皼	⿰壹皮	一丨一冖一口丷一{84}丨又
磻	⿰石番	一丿口㇒丷十𠆢田
磿	⿸厤石	厂㇒十𠆢㇒十𠆢一丿口
穙	⿰禾菐	㇒十𠆢丨丨丷一丷一二人
穛	⿰禾焦	㇒十𠆢㇒丨丶一丨一二灬
篲	⿱𥫗彗	𥫗三丨三丨{50}一
篻	⿱𥫗票	𥫗一口丨丨二小
